"Plot Title: 1283023 "
"#","Time, GMT-05:00","K-Type, °C","Started","Host Connected","Stopped","End Of File"
484,10/23/15 12:57:09.169 PM,21.62,,,,
485,10/23/15 12:57:10.169 PM,21.62,,,,
486,10/23/15 12:57:11.169 PM,21.62,,,,
487,10/23/15 12:57:12.169 PM,21.62,,,,
488,10/23/15 12:57:13.169 PM,21.62,,,,
489,10/23/15 12:57:14.169 PM,21.62,,,,
490,10/23/15 12:57:15.169 PM,21.62,,,,
491,10/23/15 12:57:16.169 PM,21.62,,,,
492,10/23/15 12:57:17.169 PM,21.28,,,,
493,10/23/15 12:57:18.169 PM,21.62,,,,
494,10/23/15 12:57:19.169 PM,21.62,,,,
495,10/23/15 12:57:20.169 PM,21.62,,,,
496,10/23/15 12:57:21.169 PM,21.62,,,,
497,10/23/15 12:57:22.169 PM,21.62,,,,
498,10/23/15 12:57:23.169 PM,21.62,,,,
499,10/23/15 12:57:24.169 PM,21.62,,,,
500,10/23/15 12:57:25.169 PM,21.62,,,,
501,10/23/15 12:57:26.169 PM,21.62,,,,
502,10/23/15 12:57:27.169 PM,21.62,,,,
503,10/23/15 12:57:28.169 PM,21.62,,,,
504,10/23/15 12:57:29.169 PM,21.62,,,,
505,10/23/15 12:57:30.169 PM,21.62,,,,
