"Plot Title: 1282986 "
"#","Time, GMT-05:00","K-Type, °C","Started","Host Connected","Stopped","End Of File"
438,10/23/15 12:55:12.927 PM,20.95,,,,
439,10/23/15 12:55:13.927 PM,20.95,,,,
440,10/23/15 12:55:14.927 PM,20.95,,,,
441,10/23/15 12:55:15.927 PM,20.95,,,,
442,10/23/15 12:55:16.927 PM,20.95,,,,
443,10/23/15 12:55:17.927 PM,20.95,,,,
444,10/23/15 12:55:18.927 PM,20.95,,,,
445,10/23/15 12:55:19.927 PM,20.95,,,,
446,10/23/15 12:55:20.927 PM,20.95,,,,
447,10/23/15 12:55:21.927 PM,20.95,,,,
448,10/23/15 12:55:22.927 PM,20.95,,,,
449,10/23/15 12:55:23.927 PM,20.95,,,,
450,10/23/15 12:55:24.927 PM,20.95,,,,
451,10/23/15 12:55:25.927 PM,20.95,,,,
452,10/23/15 12:55:26.927 PM,20.95,,,,
453,10/23/15 12:55:27.927 PM,20.95,,,,
454,10/23/15 12:55:28.927 PM,20.95,,,,
455,10/23/15 12:55:29.927 PM,20.95,,,,
456,10/23/15 12:55:30.927 PM,20.95,,,,
457,10/23/15 12:55:31.927 PM,20.95,,,,
458,10/23/15 12:55:32.927 PM,20.61,,,,
459,10/23/15 12:55:33.927 PM,20.95,,,,
460,10/23/15 12:55:34.927 PM,20.95,,,,
461,10/23/15 12:55:35.927 PM,20.61,,,,
462,10/23/15 12:55:36.927 PM,20.61,,,,
463,10/23/15 12:55:37.927 PM,20.95,,,,
464,10/23/15 12:55:38.927 PM,20.95,,,,
465,10/23/15 12:55:39.927 PM,20.95,,,,
466,10/23/15 12:55:40.927 PM,20.95,,,,
467,10/23/15 12:55:41.927 PM,20.95,,,,
468,10/23/15 12:55:42.927 PM,20.95,,,,
469,10/23/15 12:55:43.927 PM,20.61,,,,
470,10/23/15 12:55:44.927 PM,20.95,,,,
471,10/23/15 12:55:45.927 PM,20.61,,,,
472,10/23/15 12:55:46.927 PM,20.61,,,,
473,10/23/15 12:55:47.927 PM,20.95,,,,
474,10/23/15 12:55:48.927 PM,20.61,,,,
475,10/23/15 12:55:49.927 PM,20.61,,,,
476,10/23/15 12:55:50.927 PM,20.95,,,,
477,10/23/15 12:55:51.927 PM,20.95,,,,
478,10/23/15 12:55:52.927 PM,20.61,,,,
479,10/23/15 12:55:53.927 PM,20.95,,,,
480,10/23/15 12:55:54.927 PM,20.61,,,,
481,10/23/15 12:55:55.927 PM,20.61,,,,
482,10/23/15 12:55:56.927 PM,20.61,,,,
483,10/23/15 12:55:57.927 PM,20.61,,,,
484,10/23/15 12:55:58.927 PM,20.95,,,,
485,10/23/15 12:55:59.927 PM,20.61,,,,
486,10/23/15 12:56:00.927 PM,20.61,,,,
487,10/23/15 12:56:01.927 PM,20.61,,,,
488,10/23/15 12:56:02.927 PM,20.61,,,,
489,10/23/15 12:56:03.927 PM,20.95,,,,
490,10/23/15 12:56:04.927 PM,20.95,,,,
491,10/23/15 12:56:05.927 PM,20.95,,,,
492,10/23/15 12:56:06.927 PM,20.61,,,,
493,10/23/15 12:56:07.927 PM,20.61,,,,
